id,tested_positive
0,7.681223
1,9.33894
2,5.24979
3,8.925001
4,17.257647
5,14.082534
6,10.179131
7,13.724707
8,13.18984
9,11.266285
10,7.231321
11,9.813885
12,9.033267
13,16.78429
14,12.28225
15,5.8841205
16,9.149778
17,5.193677
18,8.441445
19,9.6893425
20,18.858772
21,5.378425
22,9.035058
23,10.417604
24,13.334793
25,17.609974
26,23.702133
27,8.036828
28,6.1907563
29,14.311544
30,13.926741
31,4.0593786
32,12.0268955
33,7.9666495
34,8.47657
35,5.575442
36,14.04357
37,16.398893
38,9.172027
39,13.637628
40,14.763612
41,24.74317
42,5.9718385
43,10.527254
44,24.031574
45,21.9161
46,16.813036
47,5.0077543
48,10.973581
49,6.443768
50,3.764573
51,7.399155
52,13.501852
53,15.917956
54,16.001678
55,18.857225
56,16.289398
57,10.870424
58,25.124859
59,9.813358
60,17.329098
61,19.537495
62,12.58012
63,17.32169
64,19.785503
65,13.579051
66,10.257796
67,5.2330236
68,7.389639
69,15.721622
70,22.7032
71,19.14148
72,6.898389
73,11.788022
74,17.49887
75,13.415901
76,15.107391
77,11.98642
78,9.696687
79,17.61443
80,21.32393
81,5.490118
82,22.222252
83,16.395298
84,23.104843
85,9.468111
86,8.999164
87,16.329681
88,26.508244
89,4.023716
90,14.371267
91,15.994028
92,18.169556
93,19.418997
94,19.984985
95,11.316811
96,28.471762
97,9.782344
98,21.140789
99,19.607498
100,19.657974
101,17.220558
102,7.73971
103,16.653032
104,17.5268
105,11.874785
106,18.14804
107,18.03089
108,5.1513953
109,20.525675
110,22.848389
111,19.179394
112,20.933289
113,20.63775
114,12.699455
115,5.287072
116,18.748447
117,11.440775
118,22.66137
119,17.642105
120,19.61515
121,7.41653
122,10.863643
123,11.078098
124,19.24657
125,10.472264
126,11.1229
127,14.34222
128,15.808516
129,9.640169
130,14.848938
131,4.611136
132,8.039352
133,5.612454
134,12.523441
135,19.344236
136,18.32754
137,21.685438
138,4.642666
139,12.135689
140,10.013821
141,7.8439126
142,11.045284
143,11.431011
144,22.928963
145,7.259096
146,10.564513
147,16.049627
148,21.808836
149,15.170193
150,12.168664
151,16.264212
152,10.482626
153,9.396169
154,21.757103
155,14.797159
156,13.536342
157,25.456696
158,22.211681
159,16.716513
160,11.733085
161,17.108158
162,9.5366535
163,19.15698
164,8.652607
165,22.622715
166,10.5386505
167,15.876966
168,11.476755
169,5.152383
170,12.404143
171,11.030214
172,12.809673
173,12.26663
174,23.484232
175,4.759595
176,5.106096
177,21.672081
178,12.964586
179,10.76361
180,19.555792
181,17.519587
182,8.6042595
183,10.946963
184,11.981838
185,11.875774
186,14.338032
187,20.172699
188,6.399067
189,10.678027
190,6.0266757
191,4.407866
192,18.766457
193,9.549628
194,9.163063
195,18.423653
196,17.76392
197,15.522252
198,6.093181
199,20.025501
200,6.0001373
201,12.548035
202,22.565493
203,19.289543
204,18.220604
205,9.297091
206,10.633922
207,7.9875474
208,9.811604
209,19.842577
210,9.129717
211,12.839336
212,18.741447
213,4.467768
214,15.05911
215,17.008057
216,15.361192
217,9.850045
218,18.904873
219,9.553946
220,8.629023
221,9.246384
222,12.612581
223,20.162722
224,15.466888
225,9.825319
226,4.500758
227,13.6438675
228,16.501348
229,13.1670885
230,14.3601885
231,4.6431847
232,10.924011
233,18.675224
234,13.922178
235,5.857319
236,9.612343
237,16.569313
238,9.018267
239,15.183435
240,19.458324
241,14.647806
242,23.63195
243,17.507324
244,10.523508
245,5.0300956
246,18.941046
247,9.989611
248,20.82778
249,18.99002
250,19.029343
251,12.114967
252,17.155077
253,17.470764
254,13.675736
255,10.443211
256,20.469894
257,10.920834
258,11.915972
259,17.148556
260,15.2252035
261,22.142853
262,11.947973
263,10.832131
264,15.731015
265,12.094953
266,15.177423
267,8.449411
268,11.317232
269,15.474018
270,12.190055
271,10.989039
272,19.366222
273,9.110434
274,17.160273
275,4.6222587
276,14.736649
277,8.485187
278,14.6317625
279,9.706795
280,17.059414
281,11.999261
282,12.165653
283,12.587225
284,5.6338997
285,14.7355175
286,6.632419
287,16.614124
288,10.204658
289,14.153851
290,16.667864
291,9.930109
292,15.407255
293,14.738363
294,15.518094
295,13.638881
296,16.694393
297,12.791858
298,9.88697
299,13.229364
300,15.916539
301,13.7414465
302,19.256264
303,15.831461
304,15.781456
305,17.575245
306,14.685852
307,14.187366
308,14.569255
309,18.72706
310,17.038431
311,17.61675
312,14.324656
313,11.083873
314,14.238771
315,9.333207
316,11.891506
317,19.387135
318,12.65513
319,15.297934
320,18.145744
321,8.200654
322,14.595123
323,11.386375
324,10.685569
325,16.563982
326,5.464951
327,19.319635
328,8.6727915
329,12.396434
330,14.820332
331,14.816204
332,11.6956
333,14.644634
334,11.90082
335,9.310146
336,11.712729
337,15.602362
338,10.167385
339,5.223219
340,15.477882
341,15.092015
342,15.271078
343,12.254293
344,5.056914
345,16.738897
346,12.366499
347,17.090496
348,20.650486
349,5.5960875
350,12.271324
351,10.608824
352,13.261599
353,5.698208
354,13.249087
355,16.336739
356,9.934181
357,15.889769
358,9.460786
359,3.6301446
360,11.218641
361,11.133522
362,13.87139
363,13.992315
364,11.580364
365,14.838752
366,10.25928
367,17.862751
368,4.9995666
369,12.816146
370,19.020086
371,10.210884
372,13.417183
373,18.017498
374,15.017417
375,16.67202
376,10.761159
377,16.610933
378,15.576103
379,3.7408202
380,23.507017
381,6.3540893
382,16.092785
383,12.819591
384,14.54217
385,18.935337
386,12.375205
387,12.849683
388,15.090744
389,17.648163
390,14.93536
391,15.474804
392,12.613506
393,11.854776
394,9.845031
395,14.043787
396,14.648118
397,5.6916885
398,12.298673
399,5.1366386
400,13.072157
401,10.10272
402,4.8269963
403,5.489247
404,10.692324
405,13.67291
406,10.778045
407,5.1085587
408,4.124176
409,8.094749
410,5.1147847
411,9.116651
412,6.4322553
413,13.415966
414,8.4355755
415,12.794918
416,5.3318014
417,11.900147
418,7.5435524
419,5.1243157
420,11.345491
421,7.073478
422,14.162657
423,7.7052417
424,14.694265
425,5.990891
426,13.858169
427,7.646335
428,6.3534384
429,11.807775
430,14.445443
431,17.086508
432,5.528024
433,3.3481672
434,8.951349
435,14.911343
436,9.9381275
437,3.815786
438,12.708194
439,6.005853
440,15.276691
441,10.657279
442,11.473815
443,14.144873
444,6.1808696
445,17.766556
446,12.571603
447,16.510752
448,10.897448
449,11.302705
450,8.810928
451,8.545771
452,12.7272215
453,12.071275
454,9.069463
455,13.212685
456,14.593908
457,11.279062
458,16.245655
459,6.573249
460,16.933033
461,8.96591
462,6.4894233
463,6.6649666
464,6.049957
465,5.5570273
466,10.701851
467,16.399746
468,5.4348855
469,11.281574
470,8.495968
471,12.869912
472,10.499234
473,7.0198584
474,9.952027
475,14.905803
476,6.431145
477,5.086472
478,7.292949
479,9.478261
480,17.270071
481,15.61907
482,9.623811
483,12.14841
484,10.14293
485,17.402943
486,11.15739
487,9.775007
488,13.320223
489,14.88702
490,10.483406
491,6.177749
492,11.465985
493,9.187563
494,16.2797
495,3.8285604
496,17.226469
497,15.236264
498,6.2346096
499,11.488173
500,6.089647
501,7.023889
502,17.61406
503,15.644745
504,12.50094
505,9.98811
506,15.767727
507,6.4660134
508,10.450262
509,3.8971405
510,9.3124275
511,20.07995
512,10.220909
513,7.861124
514,6.3959975
515,6.003277
516,19.281788
517,4.657101
518,12.470728
519,17.575176
520,9.776067
521,10.7948265
522,4.662963
523,5.381281
524,9.082507
525,21.157055
526,10.697723
527,15.647762
528,7.328322
529,13.516642
530,11.913167
531,5.508766
532,4.041738
533,18.12321
534,8.264921
535,16.909258
536,10.055686
537,7.6452355
538,8.957259
539,15.559769
540,9.785686
541,17.115685
542,15.938345
543,10.80679
544,14.4688015
545,9.417457
546,9.533021
547,11.306326
548,8.00094
549,12.359127
550,8.863234
551,11.102148
552,7.15144
553,10.169699
554,3.65335
555,14.740752
556,11.07964
557,8.457473
558,11.484678
559,10.159666
560,18.935991
561,10.47369
562,6.5435405
563,11.961081
564,5.3759055
565,7.3378544
566,9.566476
567,15.341584
568,6.0995126
569,8.668522
570,6.876399
571,12.151535
572,17.930145
573,10.554725
574,17.419079
575,9.028822
576,15.779236
577,5.6063366
578,6.379237
579,9.050518
580,8.805443
581,5.787982
582,6.9760823
583,7.665226
584,10.134871
585,7.058011
586,9.769873
587,6.752968
588,12.324774
589,6.414696
590,8.403239
591,15.97356
592,6.172567
593,7.311627
594,6.3146152
595,7.1877894
596,7.2432003
597,8.568239
598,6.558079
599,8.797026
600,9.987723
601,15.313032
602,6.2252994
603,7.0887866
604,9.909477
605,17.195934
606,5.475196
607,9.485071
608,9.21553
609,14.80329
610,14.867901
611,6.3794084
612,13.318682
613,3.8536677
614,14.495253
615,7.6103435
616,8.64374
617,13.888971
618,6.9152617
619,16.249212
620,7.8149047
621,8.901065
622,13.072511
623,9.431494
624,9.967843
625,5.4010334
626,15.983778
627,19.034721
628,5.4446425
629,7.786656
630,6.057073
631,15.942327
632,10.091515
633,16.43891
634,6.5015306
635,11.031397
636,12.353468
637,17.38479
638,7.377875
639,18.204678
640,7.7782016
641,21.09721
642,8.904697
643,8.328771
644,8.431675
645,10.541057
646,6.137751
647,16.528019
648,7.082516
649,7.7071743
650,14.592012
651,8.029356
652,9.695617
653,20.663004
654,15.935185
655,9.70333
656,15.42604
657,24.01927
658,13.677938
659,17.06373
660,13.37113
661,7.7163005
662,28.62401
663,8.939514
664,24.457077
665,16.700237
666,8.522566
667,14.9979725
668,17.961216
669,8.700331
670,13.246441
671,11.515939
672,11.207628
673,12.496171
674,8.596813
675,21.037369
676,16.354307
677,15.962517
678,10.013351
679,12.607935
680,5.467272
681,7.9248815
682,28.513443
683,28.671177
684,6.849076
685,18.075108
686,12.850672
687,13.627802
688,4.8664536
689,5.0428257
690,12.45168
691,9.617184
692,21.752121
693,12.077725
694,7.903332
695,22.79932
696,7.0288014
697,19.433176
698,15.584762
699,22.448652
700,11.087345
701,14.291167
702,10.654039
703,5.5466104
704,9.866726
705,16.338665
706,10.209368
707,11.694698
708,6.3144083
709,24.44509
710,17.743021
711,9.432594
712,5.813777
713,11.49194
714,15.837981
715,8.095898
716,13.472271
717,17.051815
718,7.1065793
719,9.051635
720,9.360902
721,15.511698
722,12.769595
723,11.739369
724,15.503786
725,17.365692
726,10.790475
727,13.044098
728,11.345118
729,4.955748
730,23.308002
731,6.8961735
732,9.359854
733,23.733215
734,9.058183
735,10.676636
736,13.982666
737,15.428074
738,7.8435616
739,7.0537157
740,8.107464
741,14.041241
742,14.587959
743,6.4578915
744,10.483141
745,16.454235
746,14.621374
747,16.898249
748,7.191718
749,10.123934
750,8.749036
751,9.879047
752,11.622084
753,4.55104
754,10.602969
755,15.020134
756,13.104029
757,6.3212595
758,8.372114
759,10.566389
760,18.232918
761,9.060419
762,8.604209
763,13.818108
764,12.074274
765,5.9807544
766,15.062595
767,12.205384
768,13.331677
769,7.293474
770,20.664272
771,12.957934
772,15.677582
773,17.005693
774,11.091364
775,10.6413555
776,7.9287934
777,20.184444
778,10.144943
779,12.85573
780,19.11084
781,9.9954605
782,23.196476
783,11.916718
784,15.3628235
785,17.344637
786,15.366976
787,10.283642
788,10.012732
789,10.513672
790,10.016208
791,9.56895
792,15.078767
793,9.594547
794,10.270925
795,6.882103
796,15.460502
797,10.877428
798,15.989719
799,11.269033
800,12.166186
801,14.4915905
802,9.848909
803,9.911404
804,13.116358
805,7.9239078
806,20.428106
807,19.412271
808,14.805321
809,19.440561
810,22.124804
811,17.329985
812,22.094624
813,14.803873
814,8.47407
815,24.047287
816,17.405466
817,19.719908
818,17.920177
819,10.1730995
820,19.886467
821,7.3242497
822,15.899296
823,23.225325
824,17.881277
825,8.813641
826,8.15703
827,10.537056
828,10.647785
829,22.792084
830,6.853792
831,14.252174
832,29.008278
833,10.059041
834,20.198929
835,33.69658
836,10.47912
837,27.357718
838,22.15716
839,12.886169
840,32.265125
841,20.869621
842,12.511227
843,11.49893
844,34.03043
845,13.120337
846,11.7287
847,17.528734
848,8.778479
849,11.182529
850,18.08108
851,13.757415
852,22.32332
853,14.09482
854,11.734607
855,8.191113
856,19.088467
857,10.428399
858,8.600002
859,20.613796
860,28.87124
861,28.98323
862,18.759335
863,26.099743
864,26.344963
865,24.675827
866,17.16928
867,23.804224
868,27.039614
869,22.213753
870,9.632247
871,26.545258
872,33.470333
873,34.966053
874,8.114967
875,33.0358
876,17.138138
877,31.878391
878,12.205384
879,19.704481
880,20.811354
881,22.109476
882,10.202849
883,14.513088
884,34.71547
885,17.256996
886,22.27165
887,24.248922
888,9.822267
889,14.101604
890,9.428934
891,20.244572
892,20.758274
893,15.18339
894,42.985474
895,9.168592
896,20.99564
897,29.624454
898,22.997276
899,39.912796
900,27.427235
901,8.503307
902,28.665115
903,18.77084
904,26.129482
905,9.631435
906,36.38693
907,26.045885
908,12.150969
909,11.870676
910,35.882088
911,35.03131
912,36.831417
913,9.520531
914,25.35911
915,45.550304
916,16.512539
917,14.724438
918,34.037804
919,20.195892
920,17.149086
921,17.301998
922,15.967218
923,48.99394
924,18.689213
925,8.798374
926,25.689758
927,32.33067
928,32.752445
929,12.540857
930,19.207323
931,52.001625
932,10.106186
933,37.10967
934,31.3508
935,14.341213
936,11.092937
937,29.317532
938,19.691166
939,27.215677
940,26.241499
941,36.05232
942,25.70698
943,38.14549
944,17.981567
945,24.886162
946,29.189774
947,40.48736
948,25.70294
949,9.577313
950,34.764996
951,49.96435
952,22.070726
953,15.123867
954,22.0524
955,29.53284
956,34.19656
957,18.348118
958,18.650757
959,25.390379
960,8.456147
961,34.352703
962,32.63109
963,26.041862
964,31.418291
965,24.004608
966,10.637962
967,29.159819
968,37.0162
969,28.15913
970,25.48162
971,21.166798
972,26.512268
973,18.158678
974,20.178066
975,39.148457
976,8.89167
977,39.371765
978,20.510906
979,39.334976
980,15.064398
981,21.018644
982,37.170963
983,24.572584
984,41.45814
985,15.091398
986,39.593037
987,24.156853
988,22.1198
989,38.740967
990,30.868488
991,23.391037
992,32.477993
993,28.248615
994,14.7179165
995,36.3238
996,44.57161
997,37.640022
998,15.9982605
999,31.295671
1000,7.679464
1001,15.114567
1002,30.368576
1003,34.27997
1004,8.41902
1005,28.970226
1006,27.240017
1007,19.20198
1008,18.445023
1009,23.835287
1010,24.801634
1011,28.404343
1012,20.560795
1013,39.016773
1014,32.98599
1015,32.25128
1016,28.523567
1017,29.197657
1018,19.060606
1019,22.587774
1020,20.680334
1021,33.317917
1022,50.027073
1023,28.303608
1024,35.96566
1025,36.24514
1026,19.73926
1027,18.528305
1028,33.167973
1029,40.246487
1030,11.96861
1031,30.290213
1032,14.332087
1033,18.099472
1034,27.494267
1035,34.95798
1036,36.613644
1037,13.378794
1038,16.129307
1039,15.274607
1040,35.35111
1041,17.371265
1042,38.741207
1043,41.371254
1044,18.813335
1045,38.48482
1046,23.495531
1047,20.560865
1048,37.454002
1049,24.330647
1050,29.91549
1051,33.22066
1052,17.404175
1053,33.01615
1054,36.971394
1055,44.777107
1056,25.228407
1057,28.611027
1058,27.195408
1059,37.58002
1060,41.84029
1061,28.081482
1062,37.867405
1063,32.934376
1064,34.172657
1065,21.631533
1066,34.16061
1067,24.146614
1068,26.95038
1069,29.950481
1070,27.960114
1071,29.500843
1072,44.55961
1073,39.036938
1074,39.325836
1075,38.108334
1076,41.5618
1077,41.11861
