id,tested_positive
0,6.528266
1,8.333299
2,5.007254
3,9.147443
4,16.33099
5,14.451303
6,10.670982
7,14.588293
8,13.456924
9,11.317197
10,7.38283
11,10.608171
12,9.741782
13,16.856192
14,12.687351
15,5.95038
16,9.286656
17,4.747975
18,6.9993863
19,8.995773
20,20.350208
21,4.7929688
22,8.811933
23,10.349645
24,13.424509
25,17.726711
26,23.784523
27,8.230966
28,4.9800725
29,14.800714
30,12.78932
31,3.553515
32,12.364287
33,8.240702
34,8.932066
35,4.5211544
36,14.047898
37,16.480026
38,10.238089
39,13.11948
40,14.756759
41,24.812283
42,6.007408
43,9.903061
44,25.67408
45,22.826172
46,17.092655
47,6.028816
48,10.030271
49,5.5307903
50,4.4662666
51,6.414053
52,14.058674
53,16.145077
54,17.63499
55,18.869068
56,15.566375
57,11.250905
58,24.82734
59,8.953997
60,17.241585
61,18.860077
62,11.839475
63,15.7588825
64,19.650116
65,13.311099
66,9.494245
67,4.7763095
68,7.571677
69,14.606431
70,21.874474
71,19.736774
72,6.3580785
73,11.551108
74,19.093334
75,13.152167
76,15.28878
77,11.633615
78,9.780727
79,15.708934
80,22.346313
81,4.561362
82,22.222694
83,15.452524
84,23.028389
85,9.3166275
86,7.6995506
87,17.601986
88,27.362965
89,4.469586
90,14.743595
91,15.414424
92,17.352104
93,19.591194
94,20.652885
95,11.504821
96,28.94682
97,9.455075
98,22.215572
99,19.02425
100,20.354683
101,17.713505
102,5.9150004
103,17.810528
104,18.29845
105,9.423585
106,16.591085
107,19.819077
108,4.1504555
109,22.080662
110,23.271671
111,18.391552
112,21.851536
113,22.483414
114,12.910314
115,3.3928468
116,19.947147
117,12.758295
118,21.994045
119,14.672961
120,20.786594
121,7.2011204
122,10.921163
123,10.854345
124,18.274208
125,10.190919
126,11.150768
127,13.725034
128,16.305588
129,8.219198
130,15.222452
131,4.881809
132,5.6176767
133,4.959451
134,12.019906
135,20.361794
136,16.30333
137,20.968056
138,4.3845077
139,11.658924
140,10.197964
141,7.185679
142,9.266978
143,12.081151
144,23.678844
145,8.208832
146,8.867676
147,16.08239
148,22.8288
149,14.11442
150,13.898597
151,16.992311
152,11.782307
153,8.547058
154,20.891125
155,13.403203
156,14.001301
157,26.625046
158,21.377048
159,16.510353
160,12.095408
161,15.165648
162,8.774603
163,17.873951
164,6.5984325
165,21.46487
166,9.36851
167,15.229143
168,10.67184
169,4.179487
170,11.584946
171,10.621196
172,11.092563
173,12.101233
174,24.077763
175,4.380928
176,4.4098473
177,22.01361
178,12.788733
179,10.6720705
180,18.1207
181,19.495548
182,8.527805
183,10.032194
184,10.741444
185,9.867196
186,12.995856
187,20.824978
188,5.40587
189,12.696334
190,4.8015714
191,4.273195
192,18.652699
193,10.040653
194,10.343682
195,17.197128
196,19.051193
197,14.531146
198,4.333886
199,19.717854
200,5.416578
201,12.956998
202,21.260155
203,17.87571
204,18.530136
205,8.416706
206,9.418584
207,7.8698754
208,9.733205
209,18.030617
210,8.984732
211,12.821164
212,17.735424
213,4.315277
214,14.3999405
215,15.71633
216,14.532414
217,10.549389
218,19.65974
219,8.813402
220,10.410035
221,9.582466
222,11.348693
223,20.75816
224,16.386612
225,8.76722
226,4.3689837
227,12.713415
228,14.835895
229,14.471081
230,11.772899
231,4.7754593
232,11.126482
233,21.022816
234,13.288391
235,4.462717
236,10.404257
237,17.884129
238,8.70454
239,14.167121
240,17.932693
241,14.475686
242,25.049862
243,15.83774
244,9.554924
245,4.191391
246,17.030813
247,11.572507
248,22.94326
249,17.057674
250,18.384308
251,13.251435
252,14.885752
253,16.782253
254,14.068299
255,10.669669
256,22.525856
257,11.062282
258,11.555389
259,14.555683
260,12.800481
261,23.55867
262,11.245292
263,10.924678
264,15.864014
265,12.300958
266,15.502268
267,9.374648
268,11.964288
269,14.964391
270,11.7268505
271,11.35186
272,17.606441
273,9.861732
274,14.420922
275,4.7949734
276,15.044334
277,7.745217
278,15.530425
279,8.785933
280,17.816948
281,11.674386
282,11.167108
283,11.712457
284,5.4948235
285,15.068689
286,5.911267
287,17.111912
288,10.605553
289,13.220271
290,14.998313
291,9.754761
292,15.104713
293,13.867826
294,16.24244
295,14.499833
296,15.559274
297,11.684253
298,9.891805
299,11.911325
300,17.893002
301,13.714865
302,20.090633
303,14.681048
304,12.9032
305,16.849716
306,14.161556
307,14.785672
308,14.595902
309,17.180012
310,16.691109
311,19.0196
312,15.431258
313,10.931212
314,12.598438
315,10.789543
316,13.215835
317,18.420677
318,13.473353
319,13.644806
320,16.269634
321,7.478096
322,12.785783
323,12.192479
324,8.776862
325,16.618633
326,3.6325543
327,19.92041
328,7.3821306
329,10.380861
330,13.043794
331,14.326771
332,11.594452
333,13.3877
334,10.818749
335,9.378868
336,10.433269
337,14.664049
338,10.100684
339,3.8308578
340,13.827761
341,12.497893
342,12.710898
343,10.744241
344,5.5137577
345,17.095211
346,10.108348
347,17.676334
348,19.495518
349,4.1160173
350,11.135572
351,9.843334
352,14.59623
353,5.2746654
354,13.301099
355,15.449362
356,11.512202
357,15.733818
358,8.82943
359,2.9454188
360,11.3219795
361,10.210929
362,13.4964695
363,15.05404
364,9.871448
365,13.016041
366,8.864926
367,17.53373
368,3.6918712
369,12.095932
370,19.022076
371,9.218074
372,12.8068285
373,15.623351
374,15.8256235
375,17.171137
376,9.547552
377,15.903026
378,14.558907
379,3.338022
380,24.735664
381,5.817348
382,15.292987
383,12.610844
384,14.253424
385,20.110554
386,13.340396
387,11.625484
388,12.200656
389,19.042126
390,13.293545
391,16.389282
392,11.608611
393,10.601559
394,9.381284
395,14.640603
396,14.658561
397,4.031992
398,11.41022
399,3.2808938
400,11.749963
401,9.660163
402,4.44757
403,5.277246
404,9.207851
405,12.141773
406,9.888978
407,4.1041865
408,3.2689335
409,8.820176
410,4.128424
411,8.292868
412,5.493317
413,13.1153555
414,10.046355
415,13.224467
416,3.9176447
417,9.569649
418,6.052312
419,4.623658
420,10.359597
421,5.9503956
422,13.713098
423,6.813196
424,15.17661
425,5.629634
426,12.109588
427,8.616272
428,4.479324
429,10.651309
430,11.911544
431,17.804455
432,3.8409343
433,3.6871533
434,8.878168
435,13.431052
436,9.222964
437,3.525189
438,11.526684
439,5.331211
440,13.546882
441,11.030916
442,9.931834
443,14.759479
444,4.0431595
445,15.952652
446,11.680325
447,16.683998
448,12.246478
449,12.107889
450,8.4637375
451,7.9177036
452,12.24461
453,9.765975
454,8.622021
455,11.860179
456,13.290071
457,11.033712
458,16.099857
459,6.0601654
460,16.443283
461,8.563242
462,5.46826
463,5.928254
464,5.4920373
465,3.5637364
466,9.970187
467,17.158531
468,4.041054
469,11.6728
470,5.441235
471,10.051726
472,9.685163
473,5.6082315
474,11.726619
475,12.883498
476,6.122475
477,4.38178
478,5.740223
479,8.142819
480,16.664267
481,15.774203
482,9.870999
483,11.509359
484,9.39475
485,16.145823
486,9.671337
487,8.582464
488,10.5246725
489,14.108045
490,10.115567
491,4.192495
492,12.595468
493,6.5040536
494,16.50269
495,3.6417174
496,14.722556
497,15.22569
498,4.0931687
499,10.1754
500,5.3970213
501,4.4952903
502,16.669254
503,16.120693
504,11.954161
505,8.672766
506,14.642963
507,5.6400566
508,7.9695415
509,2.7764308
510,7.1652913
511,21.010445
512,8.956177
513,4.734552
514,5.4797754
515,5.7688375
516,18.929024
517,3.9624865
518,12.281497
519,17.027828
520,9.407347
521,10.450604
522,2.8163185
523,3.6642168
524,8.9524
525,21.552753
526,10.818326
527,15.725077
528,6.225182
529,12.625149
530,12.10657
531,3.790765
532,2.9120808
533,16.92978
534,8.329496
535,17.052753
536,7.8784695
537,8.400856
538,7.136529
539,15.1798525
540,8.445595
541,17.503067
542,16.237236
543,10.66298
544,14.571898
545,7.1376834
546,10.721786
547,11.965111
548,5.724049
549,11.764575
550,9.480094
551,10.820529
552,4.601975
553,8.769789
554,2.8756921
555,15.410977
556,10.732169
557,10.5637865
558,10.0407915
559,9.253587
560,19.368965
561,11.224463
562,6.4234467
563,12.10891
564,5.011941
565,6.177303
566,9.228144
567,15.777495
568,5.0063353
569,8.162547
570,5.8867745
571,11.799584
572,17.960728
573,12.1222105
574,17.345276
575,8.457172
576,16.249647
577,4.540428
578,5.929261
579,7.949915
580,8.114767
581,4.475196
582,6.0360146
583,6.5160394
584,9.1019745
585,6.075927
586,10.968591
587,5.840949
588,10.460498
589,4.263365
590,9.772958
591,14.159911
592,4.3604307
593,7.875571
594,4.4814415
595,8.03653
596,5.1547475
597,9.699126
598,5.6283126
599,7.2094245
600,11.956427
601,15.842296
602,4.234492
603,6.7370033
604,10.050086
605,15.563027
606,3.7797344
607,7.4350195
608,8.346604
609,14.656111
610,15.985304
611,3.451883
612,13.974347
613,3.825856
614,15.051749
615,7.6708336
616,8.417425
617,14.161459
618,5.216512
619,14.95632
620,8.277075
621,8.5882845
622,13.453364
623,9.477001
624,10.018108
625,3.6399071
626,16.515366
627,19.373043
628,3.1741395
629,4.415786
630,3.6928992
631,14.394198
632,9.890035
633,15.2933235
634,3.9237547
635,11.279674
636,13.045425
637,16.643871
638,4.8559437
639,17.709446
640,4.4616218
641,20.783215
642,8.6149235
643,7.838168
644,8.005959
645,10.087216
646,6.6760974
647,15.394162
648,5.6812267
649,8.188515
650,14.312728
651,8.273127
652,6.8093066
653,22.113434
654,15.404479
655,10.595197
656,13.730744
657,24.771946
658,13.255078
659,17.333797
660,13.691728
661,7.4180226
662,29.162258
663,6.6574163
664,25.16851
665,17.114864
666,4.8614135
667,14.447513
668,18.916592
669,5.7625403
670,15.407888
671,11.859908
672,10.827641
673,13.575276
674,5.419734
675,21.857765
676,15.899932
677,16.602638
678,5.7254515
679,11.843345
680,3.2489855
681,6.1107335
682,29.071243
683,31.009861
684,5.6468625
685,16.440716
686,13.658588
687,14.425922
688,4.679759
689,3.1715589
690,11.706762
691,6.6227508
692,21.507446
693,11.736317
694,6.984769
695,22.940144
696,5.987703
697,18.174767
698,15.648984
699,21.041046
700,10.606716
701,13.284874
702,7.333824
703,4.141407
704,7.5009074
705,17.560524
706,8.586067
707,10.550125
708,5.561712
709,23.912533
710,18.259117
711,7.703331
712,4.6488686
713,11.112251
714,16.755535
715,7.4633026
716,13.656901
717,18.100754
718,4.4214425
719,7.1275434
720,6.567298
721,15.437992
722,13.82952
723,11.927362
724,16.638758
725,14.804503
726,11.275794
727,12.440724
728,8.476885
729,5.1595488
730,23.551144
731,4.8074203
732,10.728872
733,24.631954
734,8.576645
735,10.407635
736,15.515731
737,14.207507
738,5.7343984
739,6.052337
740,7.5385456
741,11.419501
742,14.200335
743,6.252191
744,10.949321
745,15.531883
746,14.20974
747,16.70641
748,7.137555
749,9.1144905
750,9.018095
751,10.28671
752,11.364844
753,4.0504084
754,11.913435
755,15.301967
756,12.662525
757,5.5181637
758,5.8262577
759,7.910387
760,19.143982
761,8.715851
762,6.7549343
763,11.112893
764,11.819905
765,5.501107
766,16.195877
767,8.465158
768,13.855073
769,6.203611
770,21.011002
771,11.919512
772,15.716038
773,17.695076
774,11.5150795
775,8.418575
776,8.604261
777,19.618225
778,10.038065
779,9.076348
780,19.128487
781,10.013909
782,24.172203
783,13.035845
784,15.414018
785,16.6772
786,15.221491
787,9.097531
788,10.660366
789,10.394181
790,9.286394
791,9.291692
792,11.884599
793,9.885642
794,7.9751163
795,6.211912
796,10.697625
797,7.668706
798,12.358017
799,11.127099
800,12.692034
801,11.928209
802,12.654878
803,11.4465685
804,11.488511
805,5.5732317
806,20.663818
807,11.947836
808,11.940684
809,18.952812
810,19.08939
811,14.742341
812,21.803886
813,15.464848
814,4.467494
815,19.844688
816,18.399586
817,16.995808
818,18.13673
819,9.190633
820,15.5694
821,6.8488436
822,14.563458
823,22.902866
824,15.464281
825,7.4294567
826,8.065243
827,10.959617
828,11.083187
829,20.677944
830,6.2382045
831,14.958928
832,27.513176
833,13.183948
834,18.718616
835,32.180225
836,9.906201
837,22.584064
838,22.117966
839,12.599647
840,29.292732
841,18.341774
842,12.589101
843,8.661854
844,28.888885
845,10.262525
846,11.439876
847,18.191803
848,7.1416264
849,10.239877
850,18.544994
851,12.411704
852,22.337494
853,13.393094
854,10.245572
855,6.6025496
856,17.525085
857,8.652472
858,4.696902
859,19.44775
860,24.715641
861,26.032276
862,17.705288
863,23.920471
864,21.81454
865,24.02248
866,16.41536
867,23.85545
868,27.781387
869,21.217056
870,7.880154
871,23.017239
872,31.718758
873,33.370255
874,7.0101304
875,29.67419
876,13.635455
877,28.101952
878,13.138805
879,14.456118
880,21.741531
881,22.982716
882,9.594903
883,15.658523
884,32.422184
885,15.299979
886,17.868683
887,24.419792
888,5.36612
889,14.604113
890,4.909444
891,19.175549
892,13.186913
893,14.1992235
894,40.997253
895,8.690023
896,18.279179
897,29.227074
898,22.559986
899,36.76203
900,22.133244
901,6.332708
902,23.531193
903,18.838627
904,22.947418
905,7.8102574
906,36.122837
907,18.64278
908,9.437568
909,11.515724
910,33.073143
911,31.41195
912,35.465286
913,6.944969
914,21.475082
915,44.613834
916,16.816418
917,14.114356
918,23.95554
919,19.50188
920,18.390434
921,16.836086
922,14.579993
923,48.12512
924,18.759338
925,7.404056
926,26.24009
927,26.167877
928,30.082253
929,11.904215
930,20.052074
