id,tested_positive
0,9.571613
1,8.109221
2,4.881165
3,9.79074
4,18.157406
5,15.842621
6,11.293644
7,14.910518
8,13.175185
9,11.529545
10,10.403598
11,10.523658
12,11.299283
13,16.66974
14,15.570063
15,7.331487
16,10.198746
17,5.1802855
18,8.584867
19,9.94546
20,20.708275
21,5.583758
22,10.254397
23,10.729996
24,15.118077
25,19.002842
26,24.660416
27,9.459275
28,6.6031184
29,16.005428
30,14.351132
31,4.8582397
32,12.141953
33,9.546273
34,10.475922
35,5.7876444
36,14.061178
37,15.542129
38,10.844081
39,13.479905
40,14.500243
41,24.230543
42,5.3729753
43,11.838805
44,24.27586
45,22.75498
46,16.995447
47,5.9072623
48,10.4149275
49,4.9889917
50,5.199376
51,7.1605644
52,13.394715
53,16.536633
54,16.118774
55,18.123903
56,16.709993
57,12.204804
58,24.13963
59,9.758849
60,17.28202
61,18.723183
62,12.303055
63,17.348516
64,19.719355
65,14.691558
66,10.452971
67,6.0265913
68,9.752651
69,16.236238
70,21.659266
71,20.850363
72,5.8617506
73,12.497432
74,18.196148
75,13.716454
76,15.913287
77,12.415454
78,11.139912
79,16.220125
80,20.619343
81,5.1091537
82,22.467272
83,16.308935
84,23.480488
85,10.439532
86,8.3133135
87,17.665985
88,23.990726
89,5.827656
90,15.211806
91,16.616465
92,18.02345
93,20.366076
94,18.3732
95,11.505233
96,27.60285
97,10.4592
98,19.826124
99,19.006807
100,19.74525
101,17.89071
102,7.9045944
103,16.945448
104,18.497684
105,11.50803
106,17.625492
107,19.224905
108,6.000562
109,20.1733
110,21.554731
111,18.471537
112,21.116394
113,20.096092
114,10.489823
115,6.0789413
116,19.60585
117,12.934132
118,22.392536
119,17.30083
120,20.328253
121,8.161132
122,11.196582
123,12.436449
124,18.458647
125,10.138877
126,13.189912
127,14.458729
128,15.037215
129,9.393684
130,14.434987
131,5.469265
132,7.8432508
133,5.003855
134,12.10467
135,18.729792
136,17.39747
137,19.58901
138,5.5803175
139,11.63614
140,11.218503
141,10.426313
142,10.659087
143,11.427805
144,21.498676
145,9.615663
146,11.771224
147,17.245642
148,20.955229
149,15.770661
150,11.65613
151,16.671494
152,11.287818
153,9.879723
154,20.157082
155,13.685909
156,14.596538
157,26.322868
158,20.29715
159,16.934015
160,12.506256
161,16.81845
162,10.170299
163,19.035906
164,9.108737
165,20.335854
166,11.509938
167,16.288319
168,11.439446
169,5.949844
170,13.780336
171,12.40263
172,9.916475
173,13.48902
174,21.60675
175,5.744863
176,5.335066
177,20.551352
178,14.4150715
179,12.810288
180,19.144598
181,18.78373
182,9.519719
183,11.596413
184,12.342258
185,11.83634
186,14.3360195
187,20.729572
188,7.5431557
189,12.272796
190,5.9589405
191,5.6489844
192,17.91555
193,10.358713
194,9.6427355
195,17.975029
196,19.104208
197,16.235256
198,5.9142284
199,19.085543
200,7.6266623
201,13.652682
202,20.274464
203,19.340591
204,18.568266
205,9.998179
206,11.238053
207,8.684428
208,11.890191
209,18.86863
210,11.753549
211,14.643102
212,18.911255
213,5.005942
214,15.245677
215,17.666958
216,15.220574
217,11.025773
218,19.395107
219,10.108377
220,7.9672165
221,10.799197
222,13.288987
223,19.54288
224,16.903952
225,10.007102
226,5.036261
227,14.430916
228,15.540669
229,11.001184
230,13.980212
231,6.1290493
232,11.595516
233,18.586246
234,15.201639
235,5.5941086
236,11.038367
237,16.918652
238,11.500058
239,15.508989
240,19.12401
241,14.969209
242,23.305342
243,16.54957
244,10.670582
245,5.790669
246,18.456024
247,12.962875
248,20.140182
249,16.987785
250,17.852867
251,15.248804
252,16.722572
253,17.546867
254,15.333102
255,11.724445
256,19.645348
257,12.61354
258,13.453464
259,16.847023
260,15.787057
261,20.863384
262,12.46905
263,11.982062
264,15.571212
265,13.922257
266,15.268815
267,9.872327
268,13.541786
269,16.625904
270,12.631913
271,12.926958
272,17.45438
273,10.631969
274,16.348251
275,5.100181
276,15.611626
277,9.517506
278,15.855137
279,10.234856
280,19.267233
281,14.751658
282,13.605749
283,12.769782
284,7.069862
285,16.13724
286,7.2402186
287,16.274815
288,10.798767
289,15.786113
290,16.809872
291,11.101737
292,15.496688
293,16.08794
294,15.965125
295,15.786826
296,16.440302
297,14.089124
298,10.859456
299,13.187463
300,17.28441
301,15.864915
302,19.093763
303,16.348152
304,15.960435
305,17.370693
306,17.351925
307,16.170485
308,15.55432
309,17.47878
310,17.030584
311,18.043455
312,15.958616
313,11.928239
314,13.769577
315,11.254699
316,12.077451
317,19.205177
318,13.840413
319,17.278412
320,17.86795
321,8.897417
322,14.586041
323,12.178544
324,10.61572
325,17.376862
326,5.9624877
327,19.213196
328,9.08378
329,14.019976
330,16.255255
331,15.971286
332,13.182422
333,16.004433
334,13.767558
335,11.125228
336,11.929621
337,16.616594
338,11.254978
339,6.0628214
340,16.477043
341,15.491844
342,15.27252
343,13.946328
344,6.661823
345,17.28695
346,13.583081
347,16.79711
348,19.048132
349,7.232221
350,13.487734
351,12.646646
352,14.821224
353,6.509759
354,15.544235
355,17.066252
356,12.099444
357,16.70372
358,10.0050535
359,5.2528
360,11.0660715
361,11.873532
362,15.618096
363,14.234616
364,12.282294
365,15.682305
366,10.5133295
367,17.327879
368,6.1191683
369,12.293176
370,19.508482
371,11.557647
372,14.912293
373,17.930033
374,14.771383
375,17.836575
376,11.965475
377,15.872536
378,15.720059
379,4.9896655
380,22.290068
381,8.224099
382,16.623716
383,14.995873
384,15.623121
385,20.058615
386,14.664405
387,12.640895
388,16.17477
389,19.418901
390,15.905912
391,17.511293
392,12.800527
393,12.154769
394,10.476436
395,15.683307
396,14.852807
397,5.9409156
398,12.975251
399,6.18656
400,13.451583
401,12.921081
402,4.9952273
403,7.3084564
404,11.704422
405,15.125558
406,11.449653
407,6.304811
408,5.5802526
409,8.618381
410,6.1232014
411,10.028494
412,6.629846
413,12.946716
414,9.28999
415,14.284011
416,5.8299026
417,13.013161
418,7.932566
419,7.15946
420,11.598196
421,7.355245
422,14.958871
423,8.446818
424,15.380789
425,7.0393276
426,13.790475
427,7.410984
428,7.1351976
429,13.436052
430,15.298152
431,17.969086
432,6.3329763
433,4.496764
434,10.691803
435,15.684457
436,10.996239
437,5.2236676
438,12.963142
439,7.1281047
440,16.127527
441,11.905081
442,11.599069
443,14.97693
444,6.7612514
445,17.808561
446,12.686927
447,16.744408
448,12.366622
449,12.503467
450,9.246884
451,9.669219
452,14.716203
453,13.0869875
454,8.445897
455,14.565412
456,14.64874
457,12.617734
458,16.721321
459,7.127945
460,17.077934
461,8.383349
462,7.060846
463,7.0401154
464,8.122951
465,6.071655
466,12.379136
467,17.615475
468,7.134555
469,12.64113
470,9.03595
471,13.145984
472,11.589315
473,7.9424915
474,9.970933
475,15.668757
476,7.359775
477,6.195579
478,8.657695
479,9.036073
480,17.952374
481,16.734165
482,9.223197
483,13.155374
484,10.29408
485,18.257788
486,12.551028
487,10.735026
488,13.299571
489,15.090058
490,9.3579235
491,6.7118382
492,11.382766
493,9.894448
494,17.17932
495,4.748857
496,17.015957
497,16.280342
498,8.119319
499,12.148089
500,6.6013002
501,8.450714
502,17.050255
503,17.089058
504,12.776528
505,10.409587
506,14.318112
507,6.7279954
508,12.029534
509,5.7308745
510,9.819314
511,19.756441
512,10.276782
513,8.374602
514,6.8595705
515,6.309257
516,19.469326
517,5.2506676
518,14.879191
519,18.934988
520,9.146421
521,11.509451
522,5.2560225
523,6.661499
524,8.943517
525,19.934942
526,10.724704
527,17.226646
528,7.436255
529,14.336072
530,12.5273
531,6.9465113
532,5.2167897
533,17.272003
534,8.431791
535,16.639732
536,10.3031
537,9.796816
538,9.413126
539,16.201477
540,10.173188
541,17.731758
542,17.530657
543,11.026193
544,15.146072
545,9.460042
546,9.495606
547,9.856265
548,9.0533285
549,11.845279
550,8.973135
551,13.113271
552,8.961389
553,9.610398
554,3.513786
555,13.620349
556,11.1598835
557,9.076569
558,12.121695
559,11.1069355
560,19.801525
561,11.567757
562,7.238882
563,12.977278
564,5.8861966
565,7.904443
566,9.258774
567,16.509758
568,8.389642
569,9.334783
570,7.5083528
571,11.300437
572,17.662304
573,12.802063
574,17.603926
575,9.745893
576,16.959782
577,6.313115
578,7.4528093
579,8.604452
580,9.060301
581,5.4833946
582,7.36437
583,8.071339
584,8.892917
585,7.7469645
586,9.7449875
587,5.7591124
588,12.538421
589,7.6422873
590,7.1918225
591,15.974071
592,6.74054
593,8.912688
594,8.200492
595,7.850929
596,8.005143
597,9.150147
598,7.2296925
599,10.723088
600,10.101293
601,15.838048
602,7.874481
603,5.9919696
604,9.468486
605,15.768558
606,6.932114
607,10.531492
608,9.779242
609,14.453283
610,15.278289
611,8.110704
612,14.746899
613,5.9265227
614,13.881125
615,8.549509
616,8.307668
617,14.1863165
618,8.293624
619,17.201008
620,7.975812
621,8.638061
622,12.872636
623,8.654822
624,9.340946
625,6.9451613
626,16.33881
627,19.181477
628,6.044243
629,9.261835
630,6.1485114
631,16.09417
632,10.007877
633,16.938978
634,8.248599
635,10.899229
636,12.725323
637,17.944248
638,8.664829
639,18.616451
640,8.42683
641,20.707455
642,9.768602
643,8.644958
644,7.635696
645,9.831621
646,6.5939307
647,13.595676
648,9.687093
649,5.9665985
650,14.035417
651,7.252272
652,9.366518
653,21.447577
654,16.681017
655,10.178579
656,14.53131
657,20.791836
658,14.850112
659,17.563663
660,14.279817
661,7.4754553
662,25.70641
663,9.313693
664,23.3316
665,17.032446
666,9.729066
667,13.768014
668,18.84823
669,9.451262
670,11.622722
671,11.925031
672,11.6289215
673,13.442425
674,8.76529
675,21.94255
676,16.251135
677,16.001095
678,8.861876
679,14.328383
680,7.1924567
681,9.761417
682,27.102062
683,27.40431
684,7.6406503
685,17.405512
686,12.959009
687,13.7826185
688,6.30215
689,6.046849
690,14.135304
691,9.06623
692,21.147194
693,11.843449
694,8.681037
695,22.982235
696,7.5168543
697,19.61771
698,16.03257
699,22.247456
700,12.023646
701,14.18081
702,11.848647
703,5.6384115
704,10.479316
705,14.797225
706,10.52385
707,10.929457
708,8.413866
709,24.312355
710,17.483551
711,10.867154
712,6.4391327
713,11.885494
714,15.632879
715,7.5639825
716,13.686716
717,17.596542
718,7.3983154
719,10.823024
720,9.689053
721,15.40216
722,11.013407
723,11.642323
724,16.692207
725,17.463123
726,10.541943
727,15.258107
728,12.171855
729,6.0189095
730,22.145103
731,7.3273478
732,7.4567814
733,23.414476
734,8.62975
735,13.771869
736,14.370246
737,16.368504
738,9.116584
739,7.169234
740,7.050767
741,12.541773
742,12.612569
743,6.9332747
744,10.591416
745,15.753959
746,13.185977
747,16.610563
748,7.2537727
749,9.33236
750,8.333726
751,10.247907
752,10.834426
753,5.325335
754,12.120024
755,14.813168
756,12.488355
757,7.07178
758,9.25633
759,11.009944
760,17.350063
761,9.26554
762,8.6224985
763,14.453034
764,10.968034
765,6.0415854
766,13.887045
767,12.693955
768,13.641471
769,6.4753833
770,21.125526
771,13.216414
772,15.467492
773,17.496813
774,9.493632
775,11.519192
776,8.80565
777,20.327812
778,9.287183
779,14.390097
780,19.627024
781,9.235435
782,23.668724
783,11.806883
784,15.305713
785,16.357353
786,14.127278
787,10.310529
788,8.936354
789,7.848809
790,9.756046
791,9.223272
792,13.414574
793,7.236902
794,10.681351
795,7.7372055
796,13.335994
797,12.760058
798,16.426527
799,11.06437
800,11.695327
801,13.972602
802,10.390368
803,8.757893
804,12.0813
805,7.2710485
806,22.190104
807,15.925925
808,14.0354
809,20.276218
810,19.367176
811,15.803937
812,22.109386
813,13.045854
814,10.872259
815,19.641176
816,16.860907
817,16.915762
818,17.71619
819,9.280038
820,17.802952
821,6.0338
822,14.728257
823,23.804686
824,16.893261
825,9.438811
826,7.8510857
827,9.305541
828,8.920287
829,19.598518
830,8.178878
831,12.259877
832,24.791862
833,10.16587
834,21.261461
835,29.350271
836,10.81536
837,22.541712
838,22.577192
839,12.141767
840,26.083284
841,20.193129
842,13.415755
843,11.398723
844,27.477444
845,14.2473
846,12.025828
847,18.959068
848,7.660284
849,9.843787
850,19.875881
851,13.57257
852,22.66554
853,13.599607
854,11.4946375
855,8.61649
856,16.18491
857,10.437694
858,10.690111
859,21.332922
860,23.771908
861,26.5897
862,19.46389
863,24.101307
864,22.870983
865,22.618235
866,16.995161
867,24.845856
868,27.280518
869,22.369001
870,10.256559
871,25.26411
872,28.639149
873,28.804108
874,8.801453
875,28.006092
876,13.930818
877,26.321571
878,10.646201
879,20.028677
880,22.162636
881,24.06509
882,10.996707
883,13.912941
884,29.671457
885,16.273375
886,18.79732
887,24.241018
888,10.831695
889,12.679126
890,10.8612175
891,21.241549
892,17.606548
893,13.026808
894,35.444748
895,9.729923
896,19.565023
897,27.04472
898,21.468458
899,32.285004
900,23.268393
901,8.015547
902,25.046669
903,19.561207
904,22.202934
905,9.335526
906,31.103603
907,22.917795
908,11.052284
909,10.449267
910,31.391502
911,30.97861
912,30.951124
913,10.254696
914,22.244923
915,37.377144
916,15.052631
917,13.314936
918,24.496477
919,20.693777
920,16.497173
921,18.432732
922,18.952227
923,40.51629
924,19.343544
925,10.102824
926,26.136696
927,24.12127
928,27.569172
929,15.0392885
930,17.603344
931,41.403717
932,13.37191
933,28.656189
934,26.300426
