id,tested_positive
0,8.435036
1,9.137717
2,5.3162785
3,9.381904
4,16.806774
5,14.032353
6,11.109016
7,14.56284
8,13.643114
9,11.47242
10,6.8090587
11,10.408747
12,9.459166
13,17.19715
14,12.19805
15,6.582089
16,9.435555
17,5.776908
18,8.123549
19,9.696775
20,20.57472
21,6.2559233
22,9.596708
23,10.994842
24,13.9539175
25,17.81708
26,22.442638
27,8.812302
28,6.770305
29,15.081733
30,14.306409
31,4.217657
32,12.568208
33,9.266441
34,8.811227
35,6.7499213
36,13.788417
37,16.89609
38,9.585638
39,13.694047
40,14.959184
41,24.911816
42,5.7682776
43,10.680773
44,24.805508
45,22.491337
46,17.449457
47,5.943523
48,10.890689
49,5.877744
50,4.962625
51,8.367126
52,14.651622
53,16.667383
54,16.517056
55,19.696945
56,16.590546
57,10.797612
58,25.44301
59,8.881459
60,17.989689
61,19.302456
62,12.249787
63,16.775091
64,20.61496
65,13.0995865
66,10.30779
67,6.70913
68,7.2207317
69,15.8646555
70,22.196972
71,19.524956
72,6.070817
73,11.839654
74,17.933554
75,13.816827
76,15.913257
77,12.674211
78,9.955851
79,15.883033
80,22.17193
81,6.489501
82,22.477497
83,17.000778
84,23.339867
85,9.393072
86,9.9361725
87,16.86795
88,26.648851
89,5.780725
90,14.548589
91,14.879652
92,18.924559
93,20.1919
94,21.275755
95,10.943334
96,29.787514
97,9.552727
98,20.90183
99,18.391956
100,18.277332
101,17.901314
102,8.819686
103,16.82428
104,18.781591
105,12.095614
106,17.905094
107,18.354378
108,6.985268
109,20.866558
110,23.060709
111,18.800655
112,21.5368
113,21.425613
114,12.07504
115,6.7626414
116,19.375282
117,11.444729
118,22.464321
119,16.501522
120,20.54285
121,7.4869323
122,11.495139
123,11.3335085
124,18.934952
125,9.814017
126,11.6026
127,15.23684
128,16.014511
129,9.893358
130,15.501164
131,6.595151
132,8.784575
133,6.1552863
134,12.91429
135,19.3523
136,17.712858
137,21.267485
138,5.8782506
139,12.395725
140,11.275692
141,9.016058
142,11.113818
143,10.320702
144,23.517614
145,9.058834
146,11.015084
147,16.697134
148,22.563065
149,15.702637
150,12.660563
151,16.857552
152,11.658432
153,9.480584
154,21.12279
155,13.988726
156,13.358723
157,25.60232
158,21.68215
159,17.138191
160,12.102204
161,16.71608
162,9.665853
163,19.434347
164,9.297618
165,22.091036
166,11.0853405
167,15.404725
168,11.493142
169,6.2239923
170,12.693805
171,12.770427
172,12.183693
173,12.823076
174,23.323307
175,6.175491
176,6.073804
177,21.861225
178,13.154853
179,11.241746
180,19.88104
181,17.71172
182,9.047933
183,10.904174
184,11.867278
185,12.083833
186,13.304678
187,20.630743
188,7.619966
189,10.762824
190,6.7191186
191,5.808395
192,19.650116
193,9.6658535
194,9.729451
195,18.259735
196,17.9466
197,16.013382
198,6.5751104
199,20.525568
200,7.159364
201,12.798535
202,21.976538
203,19.707346
204,18.586922
205,9.241465
206,10.074256
207,8.1837435
208,10.8778515
209,19.962635
210,9.530381
211,13.868614
212,18.663391
213,6.050954
214,15.065625
215,16.83937
216,15.308557
217,10.633852
218,18.65995
219,9.424086
220,7.772901
221,9.847423
222,13.487748
223,20.233732
224,15.514754
225,9.580729
226,5.620739
227,14.624933
228,15.499591
229,12.867375
230,14.081912
231,6.4012456
232,11.108998
233,19.49472
234,14.669259
235,7.1430564
236,10.194726
237,17.40141
238,10.351721
239,15.794263
240,19.557983
241,14.831383
242,23.701181
243,15.989377
244,9.895987
245,6.4031167
246,19.076048
247,9.71025
248,21.411034
249,17.88442
250,18.391964
251,13.675905
252,17.093655
253,17.84008
254,13.548732
255,10.763129
256,20.79912
257,11.96098
258,13.196895
259,17.008568
260,15.191405
261,21.975252
262,12.043688
263,11.035872
