id,tested_positive
0,8.647013
1,9.314234
2,5.003424
3,9.216761
4,16.859966
5,14.252917
6,10.374794
7,14.158585
8,13.194843
9,11.049952
10,6.8012404
11,9.750954
12,9.345272
13,17.017836
14,11.929468
15,6.085962
16,9.377883
17,5.688235
18,8.384379
19,9.873805
20,20.283913
21,6.0574493
22,9.551561
23,10.488108
24,13.711483
25,18.463316
26,23.049719
27,8.734315
28,6.774037
29,15.385412
30,13.769447
31,3.9713953
32,12.226092
33,9.438108
34,9.07151
35,6.6099358
36,13.725697
37,16.548506
38,9.611826
39,13.800993
40,15.445797
41,25.498583
42,5.688029
43,11.038022
44,24.348017
45,22.508532
46,17.641806
47,5.3752017
48,10.703133
49,5.900312
50,4.4294553
51,8.415199
52,14.328691
53,15.996057
54,16.647898
55,19.20509
56,16.693108
57,11.271126
58,24.800941
59,8.399685
60,17.817156
61,19.151617
62,12.766037
63,16.377388
64,20.3813
65,12.781957
66,10.219775
67,6.3142147
68,6.8420224
69,15.899073
70,22.655958
71,19.76758
72,6.1165977
73,11.769192
74,17.83385
75,13.987724
76,16.585516
77,12.649212
78,10.211893
79,16.204447
80,22.387907
81,6.106802
82,23.498594
83,17.042349
84,22.75669
85,9.242852
86,9.42463
87,16.681648
88,26.921173
89,4.9479136
90,15.104309
91,16.134384
92,19.074728
93,21.270483
94,21.233477
95,11.508219
96,29.907248
97,8.794796
98,21.007145
99,19.173887
100,18.99335
101,18.048857
102,9.035446
103,16.647333
104,18.956568
105,12.332784
106,18.225119
107,18.417124
108,6.6912155
109,20.515846
110,23.09783
111,18.903727
112,22.954151
113,21.329065
114,11.99534
115,6.8794336
116,18.974895
117,11.026049
118,23.106907
119,16.588804
120,21.853052
121,7.266579
122,11.952763
123,11.741236
124,19.14183
125,9.728877
126,12.120648
127,15.228148
128,15.927059
129,9.694011
130,16.052343
131,6.0105095
132,9.458966
133,6.035334
134,13.004969
135,18.83288
136,18.075634
137,21.269371
138,5.650868
139,12.570792
140,11.294155
141,8.801044
142,11.135222
143,10.724565
144,23.49934
145,8.444406
146,11.47166
147,16.714727
148,23.730513
149,16.08706
150,12.425131
151,17.212858
152,11.23876
153,9.443132
