id,tested_positive
0,8.445962
1,9.116948
2,5.167177
3,9.025565
4,17.315525
5,13.574402
6,10.394472
7,14.133899
8,13.007783
9,10.7276945
10,7.0101323
11,9.737581
12,9.502576
13,16.796356
14,12.027508
15,6.7392063
16,9.559544
17,5.5875845
18,8.419461
19,9.695612
20,19.29841
21,6.0269127
22,9.2382965
23,10.467263
24,13.923887
25,18.529682
26,22.853271
27,8.820346
28,6.7054696
29,15.768276
30,13.831719
31,3.753867
32,11.985564
33,9.186705
34,8.802229
35,6.4325204
36,13.643614
37,16.634268
38,9.674937
39,14.195433
40,14.809935
41,24.650772
42,5.6641035
43,11.052639
44,24.63598
45,22.305334
46,17.838194
47,5.60528
48,10.920617
49,5.6543026
50,4.1278186
51,8.099475
52,14.451838
53,16.280684
54,16.996916
55,19.050034
56,15.943263
57,10.639269
58,24.857042
59,8.336242
60,18.116858
61,19.207245
62,11.616628
63,16.745798
64,20.430733
65,12.699226
66,9.929711
67,6.190078
68,7.189138
69,15.852442
70,21.5969
71,19.006277
72,5.8868194
73,11.6713505
74,18.12469
75,14.548155
76,17.06166
77,12.794122
78,10.137086
79,15.99677
80,23.156992
81,6.0864267
82,22.496857
83,16.708172
84,23.793943
85,9.168193
86,9.53916
87,15.962968
88,26.562155
89,5.3518486
90,15.468518
91,14.573853
92,18.965889
93,20.39011
94,20.721605
95,10.467661
96,32.148113
97,8.2406025
98,20.269625
99,18.609112
100,18.742035
101,17.894781
102,9.091778
103,16.713556
104,18.800995
105,12.774325
106,17.940058
107,18.438627
108,6.967169
109,20.605528
110,23.00899
111,18.533344
112,22.484531
113,21.89561
114,11.267261
115,6.814521
116,19.274597
117,10.738337
118,22.795273
119,17.287655
120,21.202972
121,7.380314
122,11.95972
123,11.781922
124,18.73577
125,8.760037
126,12.103352
127,15.1569195
128,15.643999
129,9.54616
130,15.915229
131,6.2938957
132,8.971537
133,5.9314303
134,12.6686735
135,18.485035
136,17.518774
137,20.715908
138,5.7363825
139,12.923241
140,11.519734
141,9.388182
142,11.1787405
143,9.87641
144,23.399118
145,9.024225
146,11.584154
147,16.53914
148,23.988924
149,15.922573
150,11.838142
151,17.295258
152,10.992737
153,9.30138
154,20.840702
155,13.371807
156,13.505838
157,27.376717
158,21.190184
159,16.832888
160,12.791362
161,16.361393
162,9.824347
163,19.435528
164,9.580155
165,21.71199
166,11.263454
167,15.6180935
168,10.442578
169,6.203785
170,12.707502
171,14.180611
172,11.279221
173,12.940706
174,22.954025
175,5.677525
176,5.6994715
177,22.069592
178,13.278685
179,12.534524
180,19.730846
181,18.020845
182,8.785052
183,11.089085
184,12.115035
185,12.057732
186,12.896793
187,21.4847
188,7.4161153
189,10.325655
190,6.562364
191,5.478411
192,19.781153
193,9.6229725
194,9.161058
195,18.162376
196,19.194693
197,16.38448
198,6.159331
199,20.666084
200,6.814016
201,12.05974
202,21.760798
203,19.86402
204,19.01575
205,8.822333
206,9.629997
207,7.463661
208,11.346132
209,19.839054
210,10.079948
211,13.423691
212,19.413109
213,5.3012757
214,15.647915
215,17.06141
216,16.469988
217,10.603894
218,20.492832
219,9.020154
220,6.647622
221,9.472609
222,13.753301
223,21.149614
224,16.151428
225,9.389645
226,5.0960913
227,14.716758
228,15.133974
229,11.812753
230,14.613777
231,5.7684693
232,11.106062
233,19.193525
234,14.825774
235,6.778169
236,10.176772
237,17.582745
238,10.600398
239,16.369131
240,19.866001
241,14.92772
242,23.833225
243,15.678639
244,9.0398445
245,6.24604
246,19.02771
247,9.073346
248,21.12819
249,17.201422
250,17.88053
251,13.810218
252,16.6738
253,18.055748
254,14.140272
255,10.771633
256,20.486145
257,12.18583
258,13.991806
259,16.852034
260,16.086676
261,22.281088
262,11.57262
263,10.716195
264,16.49481
265,13.303349
266,15.317063
267,8.431791
268,11.681757
269,18.077114
270,11.333885
271,11.984509
272,17.21407
273,9.166405
274,16.774908
275,5.7245984
276,15.481867
277,8.530263
278,15.326772
279,8.699277
280,17.52078
281,11.8204975
282,13.036293
283,13.224061
284,6.946725
285,14.948578
286,6.710081
287,17.121075
288,10.404928
289,14.402527
290,17.020336
291,10.467041
292,15.908279
293,14.639542
294,15.044667
295,17.212395
296,17.83296
297,12.974597
298,9.34655
299,11.952106
300,17.909464
301,14.1194515
302,19.130573
303,16.222881
304,16.023092
305,17.91091
306,17.745338
307,14.777846
308,13.930977
309,17.41708
310,18.645508
311,18.244242
312,15.905993
313,11.911414
314,14.217437
315,9.684943
316,11.224265
317,20.160511
318,13.23455
319,17.5934
320,19.104239
321,8.35425
322,15.407969
323,10.696147
324,9.323241
325,17.291475
326,6.4515433
327,19.193794
328,8.693045
329,12.672325
330,15.750449
331,15.158062
332,12.709409
333,15.475679
334,12.644327
335,10.265446
336,11.509546
337,15.456163
338,10.575139
339,6.7493076
340,16.20787
341,15.571939
342,15.922578
343,13.479893
344,5.952099
345,17.624035
346,12.456136
347,17.204296
348,20.513062
349,7.5987444
350,13.059185
351,11.635983
352,13.021675
353,5.787196
354,13.226484
355,17.118439
356,11.872778
357,17.315323
358,7.6072006
359,4.5719223
360,10.731762
361,11.659739
362,14.845062
363,13.372902
364,11.916318
365,14.3593235
366,9.842073
367,17.44497
368,5.579728
369,12.737762
370,20.256592
371,11.102052
372,13.988878
373,18.900272
374,15.618282
375,16.91938
376,11.198399
377,16.532646
378,15.17721
379,4.661038
380,24.446354
381,7.0245028
382,16.646364
383,13.80737
384,15.303211
385,19.286505
386,13.441433
387,12.4980345
388,15.824963
389,19.172361
390,15.747927
391,17.701708
392,12.887209
393,11.005854
394,9.76116
395,15.42886
396,14.946058
397,6.756621
398,12.688133
399,6.1226764
400,13.371439
401,11.008929
402,3.7115648
403,5.5651345
404,11.389229
405,14.780266
406,10.924366
407,6.8970113
408,5.1971965
409,6.5151796
410,7.104783
411,9.541821
412,7.5436516
413,13.275239
414,8.267162
415,13.234387
416,6.5834336
417,11.951357
418,6.9896965
419,6.78419
420,11.357468
421,6.541416
422,14.6418495
423,7.7072535
424,15.266193
425,6.3836126
426,15.523243
427,5.9247055
428,7.443129
429,13.63118
430,15.553008
431,17.952608
432,7.022334
433,3.5947776
434,9.895862
435,15.596427
436,10.409501
437,4.9565706
438,12.447001
439,6.506314
440,16.091526
441,10.606909
442,11.311346
443,14.010426
444,7.59014
445,19.177984
446,12.661402
447,16.754154
448,11.432509
449,11.671161
450,7.9257274
451,8.41795
452,13.419197
453,12.539944
454,8.302484
455,14.29435
456,15.94291
457,11.214195
458,16.435219
459,7.0323257
460,17.614761
461,8.085296
462,6.0925517
463,6.4547567
464,7.4851747
465,5.92826
466,11.432974
467,17.373432
468,7.8099446
469,11.4029045
470,10.031971
471,13.382855
472,11.434205
473,8.040275
474,10.763686
475,16.045721
476,6.6622643
477,5.5926156
478,8.096891
479,8.825799
480,18.168743
481,16.414333
482,9.256681
483,13.179916
484,10.155696
485,17.92783
486,11.939261
487,10.22861
488,14.327435
489,15.567627
490,9.324097
491,7.197164
492,11.463457
493,10.989137
494,17.350254
495,3.57992
496,18.417282
497,15.874506
498,8.590663
499,12.452229
500,5.4318905
501,8.053823
502,17.85166
503,16.629482
504,13.499393
505,10.245547
506,15.203026
507,6.3847413
508,10.836886
509,4.856799
510,9.587086
511,21.559814
512,10.57499
513,9.34476
514,6.328972
515,5.890687
516,20.565836
517,5.362232
518,13.331202
519,18.352327
520,9.026303
521,11.552185
522,5.188644
523,6.854045
524,8.103793
525,21.6986
526,11.311897
527,16.543083
528,7.1195993
