id,tested_positive
0,8.647036
1,8.924695
2,4.9900455
3,9.123445
4,16.601706
5,14.117766
6,10.535455
7,14.270188
8,13.379622
9,10.974061
10,7.0234227
11,10.016993
12,9.443319
13,16.761559
14,12.373043
15,6.638397
16,9.55321
17,5.5778966
18,7.8368673
19,9.667919
20,19.908876
21,6.0207515
22,9.663072
23,10.553754
24,13.690224
25,17.968231
26,22.464437
27,8.973515
28,6.566519
29,15.008012
30,14.252785
31,4.2108765
32,11.882843
33,9.392033
34,8.930758
35,6.4294186
36,13.601634
37,16.643051
38,9.6062355
39,13.893848
40,14.79393
41,24.652346
42,5.5066876
43,10.911756
44,24.36023
45,22.2364
46,17.242937
47,5.633295
48,10.729167
49,5.6717224
50,4.6548185
51,8.116218
52,14.218296
53,16.520157
54,16.927464
55,19.006256
56,16.608646
57,10.726897
58,25.568302
59,8.658425
60,18.002838
61,19.207272
62,11.640111
63,16.714691
64,20.274462
65,13.355467
66,10.41511
67,6.33244
68,7.514992
69,15.962723
70,21.791433
71,19.2362
72,5.928149
73,11.524622
74,17.924368
75,14.073406
76,16.00581
77,12.767219
78,10.182718
79,15.656229
80,22.348969
81,6.1344776
82,22.926468
83,16.761913
84,23.60657
85,9.598566
86,9.60554
87,16.472668
88,26.331226
89,5.6271367
90,14.861938
91,14.53492
92,18.799105
93,20.779316
94,20.958185
95,10.574495
96,30.540035
97,8.542024
98,20.453344
99,18.310314
100,18.870924
101,17.57604
102,8.87547
103,16.678474
104,19.050514
105,12.501015
106,17.876446
107,18.814405
108,7.0097218
109,20.661482
110,22.764856
111,18.645287
112,22.282242
113,21.481073
114,11.578983
115,6.7180147
116,19.78545
117,11.432893
118,22.585175
119,16.946827
120,21.020119
121,7.6260977
122,11.972343
123,11.664721
124,18.925003
125,9.53302
126,11.933766
127,14.956671
128,15.557741
129,9.601892
130,15.453466
131,6.275222
132,8.9335375
133,5.9033375
134,12.377904
135,19.230885
136,17.600502
137,20.92131
138,5.842319
139,12.419012
140,11.151256
141,9.570397
142,10.999174
143,9.600693
144,23.470919
145,9.276723
146,11.436962
147,16.788263
148,23.126057
149,15.519566
150,12.187607
151,16.784184
152,11.068545
153,9.467227
154,20.95135
155,14.193598
156,13.265547
157,26.673079
158,21.328178
159,17.104837
160,12.601062
161,16.52813
162,9.968823
163,19.272646
164,9.376053
165,21.688334
166,11.077768
167,15.899677
168,11.039822
169,6.2320786
170,12.747609
171,13.592967
172,11.681398
173,12.785909
174,23.021511
175,6.0248666
176,5.8671236
177,21.780296
178,13.152818
179,11.905928
180,19.655209
181,17.970982
182,9.307588
183,10.895135
184,11.824292
185,11.740644
186,13.738089
187,20.682453
188,7.4582434
189,10.371628
190,6.6855736
191,5.72095
192,19.583536
193,9.704004
194,9.676329
195,18.299923
196,18.679903
197,16.012798
198,6.6245055
199,20.323109
200,7.042292
201,12.583234
202,21.762993
203,19.641294
204,18.438047
205,9.166325
206,10.076486
207,7.97405
208,11.468865
209,19.58466
210,10.063976
211,13.737826
212,18.856613
213,5.6671205
214,15.370571
215,16.962605
216,16.110952
217,10.984156
218,19.33534
219,9.233901
220,6.886566
221,9.841314
222,13.35766
