id,tested_positive
0,8.709222
1,8.597319
2,5.245067
3,9.427348
4,17.354456
5,14.382944
6,10.780023
7,14.052744
8,13.404469
9,11.431282
10,7.1253657
11,10.223451
12,9.734172
13,17.086523
14,12.51136
15,6.6408205
16,9.669895
17,5.6311307
18,8.432192
19,9.563496
20,20.508804
21,5.8732357
22,9.719325
23,10.84705
24,14.308101
25,17.90801
26,22.665197
27,9.10958
28,6.8640165
29,15.749818
30,14.201265
31,4.4050364
32,12.45479
33,9.543967
34,9.327201
35,6.3113456
36,13.57885
37,16.566385
38,9.754022
39,14.046159
40,15.575082
41,25.042112
42,5.8787274
43,11.087987
44,24.590456
45,22.399618
46,17.818686
47,5.8627973
48,11.03906
49,5.9359612
50,4.8295393
51,8.458181
52,14.494713
53,16.070541
54,16.381453
55,19.2176
56,16.695255
57,10.991262
58,25.084047
59,9.101343
60,17.684557
61,18.6372
62,12.134779
63,16.93138
64,20.361681
65,13.412016
66,10.345281
67,6.549443
68,7.734652
69,15.670621
70,22.407871
71,19.77448
72,6.2659454
73,11.820812
74,17.724215
75,14.038224
76,16.278933
77,12.955362
78,10.553138
79,16.133865
80,22.008049
81,6.033758
82,22.470331
83,16.527622
84,23.212887
85,9.529904
86,9.684374
87,17.127
88,26.681993
89,5.653389
90,15.027236
91,15.10224
92,18.559298
93,20.798372
94,20.924282
95,11.040602
96,29.196184
97,9.452904
98,20.758615
99,18.911198
100,18.801933
101,18.266527
102,9.180836
103,16.743296
104,19.20548
105,12.5590925
106,17.717264
107,18.412062
108,6.87522
109,20.98239
110,22.625824
111,18.999023
112,22.16414
113,20.91308
114,12.456585
115,6.476677
116,19.587896
117,11.777769
118,23.041695
119,16.924137
120,21.339705
121,7.7991147
122,11.96592
123,12.104725
124,18.445278
125,10.019481
126,12.348497
127,15.038774
128,16.220163
129,10.035561
130,15.844139
131,6.2938967
132,9.087675
133,6.1748257
134,13.043856
135,19.693079
136,17.555428
137,20.688894
138,5.722443
139,12.544241
140,11.3078165
141,9.129469
142,11.543568
143,10.667536
144,23.116482
145,8.890486
146,11.32112
147,17.235481
148,23.163061
149,15.819952
150,13.016324
151,16.910582
152,12.068855
153,9.398174
154,21.001032
155,14.292532
156,13.592554
157,25.727787
158,21.481306
159,17.358791
160,12.596687
161,16.612503
162,9.813131
163,19.359303
164,9.635674
165,21.976501
166,11.285697
167,15.792528
168,11.511345
169,6.491796
170,13.096706
171,13.173562
172,12.092743
173,13.038731
174,23.213915
175,5.866674
176,6.238038
177,22.424118
178,13.780197
179,11.71852
180,19.692612
181,17.690695
182,8.945893
183,11.120479
184,12.14832
185,12.253841
186,13.867641
187,21.271194
188,7.7592683
189,11.131627
190,6.9750752
191,6.001083
192,19.808598
193,9.860894
194,9.787117
195,18.555601
196,18.47613
197,16.251003
198,6.301413
199,20.07263
200,7.228891
201,13.023997
202,21.74689
203,19.518057
204,19.130716
205,9.163258
206,10.11643
207,8.106401
208,11.261019
209,19.799349
210,9.622539
211,14.098095
212,19.010155
213,6.0405464
214,15.8539505
215,17.332048
216,15.772209
217,10.832587
218,19.693157
219,9.335562
220,8.003381
221,9.968739
222,13.749449
223,20.38962
224,16.154097
225,9.419964
226,5.681174
227,14.915872
228,16.24995
229,12.963518
230,14.54776
231,6.022524
232,11.340834
233,19.336517
234,15.042864
235,6.563722
236,10.46663
237,17.347168
238,10.445483
