id,tested_positive
0,8.6272745
1,8.516041
2,4.7627773
3,9.237621
4,16.489119
5,14.381502
6,10.246073
7,14.442263
8,13.129544
9,10.727507
10,7.1026855
11,9.957019
12,9.564012
13,16.927515
14,12.324651
15,6.884215
16,9.330383
17,5.309362
18,7.841047
19,9.731355
20,19.856579
21,5.7445364
22,9.64828
23,10.595493
24,13.762143
25,18.037796
26,22.134146
27,8.976795
28,6.509743
29,15.16947
30,14.469948
31,4.1785407
32,11.655563
33,9.22322
34,8.876596
35,6.0006485
36,13.503221
37,16.423355
38,9.534117
39,13.513218
40,14.82889
41,24.998444
42,5.585524
43,10.894941
44,24.439072
45,22.079945
46,17.063972
47,5.401849
48,10.977602
49,5.266404
50,4.2315764
51,7.7042723
52,14.183783
53,16.604439
54,16.834145
55,19.129677
56,16.853956
57,10.826004
58,25.76063
59,8.43235
60,18.00558
61,19.261211
62,11.710914
63,17.445477
64,20.523026
65,13.539349
66,10.377932
67,6.2814956
68,7.6196303
69,15.878002
70,22.151382
71,19.152126
72,5.5823097
73,11.563894
74,17.831263
75,14.064477
76,16.418781
77,12.805611
78,10.360078
79,16.486816
80,22.444618
81,5.7600274
82,23.400671
83,16.962807
84,23.555096
85,9.502652
86,9.258595
87,16.12904
88,26.53366
89,5.404693
90,15.110395
91,14.663622
92,18.985973
93,20.925842
94,20.623081
95,10.652459
96,31.057068
97,8.274333
98,20.19957
99,18.896172
100,18.964413
101,18.02298
102,8.703229
103,16.686968
104,19.17937
105,12.215282
106,17.953083
107,18.85043
108,6.828808
109,20.578892
110,22.499851
111,18.50047
112,22.653717
113,21.44416
114,11.059562
115,6.350698
116,19.736988
117,11.720915
118,22.608822
119,17.555513
120,21.178822
121,7.419439
122,11.824921
123,11.7268305
124,19.150822
125,9.499184
126,12.228035
127,14.889217
128,15.065945
129,9.50975
130,15.289405
131,6.174685
132,8.703709
133,5.9572144
134,12.250574
135,19.005482
136,17.756966
137,21.046623
138,5.760681
139,12.132846
140,11.190374
141,9.324403
142,11.107171
143,9.739577
144,23.210783
145,9.120157
